196508;11.3
196509;6.7
196510;6.7
196511;0.0
196512;-0.6
196601;-2.1
196602;1.4
196603;-1.4
196604;3.1
196605;6.9
196606;9.9
196607;9.6
196608;11.2
196609;12.3
196610;5.9
196611;-2.1
196612;-1.6
196701;-1.9
196702;-1.0
196703;1.0
196704;2.0
196705;5.0
196706;8.3
196707;15.2
196708;12.7
196709;8.6
196710;8.2
196711;3.2
196712;-2.1
196801;-2.4
196802;-1.7
196803;-0.7
196804;3.0
196805;4.9
196806;9.5
196807;11.8
196808;10.1
196809;8.4
196810;9.5
196811;2.2
196812;-2.1
196901;-0.9
196902;-5.4
196903;-1.2
196904;1.5
196905;5.8
196906;7.1
196907;12.7
196908;11.4
196909;9.1
196910;8.2
196911;0.4
196912;-4.3
197001;-0.3
197002;-3.3
197003;-3.7
197004;0.2
197005;5.5
197006;10.7
197007;12.5
197008;12.1
197009;12.2
197010;6.4
197011;3.6
197012;-2.4
197101;-2.0
197102;-2.5
197103;-4.9
197104;3.8
197105;5.6
197106;7.8
197107;13.7
197108;13.3
197109;9.7
197110;7.8
197111;-0.5
197112;2.2
197201;-2.9
197202;-1.6
197203;0.7
197204;0.4
197205;4.1
197206;7.8
197207;11.9
197208;10.3
197209;6.6
197210;5.3
197211;2.6
197212;0.7
197301;-1.1
197302;-3.8
197303;-1.6
197304;-0.7
197305;6.9
197306;10.2
197307;11.9
197308;14.4
197309;10.4
197310;5.4
197311;2.5
197312;-2.4
197401;0.8
197402;-2.6
197403;-0.2
197404;1.2
197405;5.4
197406;8.8
197407;12.0
197408;12.8
197409;7.7
197410;-1.0
197411;0.7
197412;0.1
197501;0.8
197502;-0.6
197503;-3.1
197504;1.9
197505;4.8
197506;9.1
197507;13.2
197508;12.7
197509;9.7
197510;4.8
197511;0.2
197512;0.2
197601;-1.7
197602;-0.6
197603;0.6
197604;0.8
197605;7.5
197606;13.3
197607;12.7
197608;12.2
197609;7.4
197610;4.4
197611;-0.5
197612;-1.7
197701;-2.5
197702;-0.4
197703;1.5
197704;1.4
197705;4.1
197706;7.4
197707;10.7
197708;10.2
197709;9.7
197710;6.8
197711;0.5
197712;0.7
197801;-2.9
197802;-2.6
197803;-0.4
197804;-0.6
197805;3.9
197806;7.9
197807;11.5
197808;12.4
197809;11.1
197810;5.9
197811;1.9
197812;-0.3
197901;-3.9
197902;-2.3
197903;-0.9
197904;-0.9
197905;4.9
197906;10.7
197907;13.1
197908;10.9
197909;10.0
197910;6.1
197911;1.4
197912;0.4
198001;-3.2
198002;0.1
198003;-1.1
198004;-0.5
198005;4.0
198006;7.2
198007;10.4
198008;13.0
198009;11.5
198010;5.4
198011;1.4
198012;-2.3
198101;-2.7
198102;-3.1
198103;1.9
198104;3.8
198105;4.2
198106;10.2
198107;10.9
198108;13.8
198109;10.1
198110;4.4
198111;4.4
198112;-2.3
198201;-0.2
198202;-0.8
198203;-2.4
198204;2.5
198205;6.5
198206;10.7
198207;15.1
198208;11.5
198209;10.5
198210;5.1
198211;2.2
198212;-0.7
198301;1.6
198302;-4.0
198303;0.9
198304;1.2
198305;4.3
198306;10.6
198307;17.0
198308;12.1
198309;10.9
198310;7.2
198311;3.3
198312;1.2
198401;-2.6
198402;-4.1
198403;-2.9
198404;2.6
198405;2.3
198406;9.2
198407;12.9
198408;11.2
198409;7.3
198410;6.1
198411;3.0
198412;-0.7
198501;-7.2
198502;0.7
198503;-2.6
198504;2.6
198505;4.4
198506;8.9
198507;14.6
198508;12.9
198509;13.6
198510;8.0
198511;-1.6
198512;1.4
198601;-3.5
198602;-5.2
198603;-0.8
198604;-1.1
198605;8.5
198606;11.0
198607;13.7
198608;12.8
198609;11.5
198610;7.4
198611;3.0
198612;-1.0
198701;-3.6
198702;-2.4
198703;-2.3
198704;3.9
198705;4.1
198706;8.4
198707;12.7
198708;14.3
198709;14.3
198710;6.2
198711;1.6
198712;3.2
198801;-0.1
198802;-2.8
198803;-1.6
198804;2.7
198805;6.5
198806;9.5
198807;13.0
198808;13.7
198809;10.4
198810;8.1
198811;1.9
198812;1.0
198901;1.3
198902;0.8
198903;2.5
198904;0.1
198905;9.0
198906;10.5
198907;14.2
198908;14.3
198909;9.6
198910;6.7
198911;2.5
198912;1.9
199001;0.9
199002;2.6
199003;3.2
199004;1.1
199005;8.9
199006;9.6
199007;14.1
199008;14.4
199009;10.0
199010;6.6
199011;0.2
199012;-2.8
199101;-1.1
199102;-3.1
199103;2.2
199104;1.3
199105;4.3
199106;9.2
199107;14.6
199108;16.0
199109;11.7
199110;4.0
199111;0.8
199112;-1.2
199201;0.1
199202;-0.6
199203;0.5
199204;3.2
199205;7.9
199206;7.7
199207;13.5
199208;14.7
199209;9.8
199210;3.1
199211;5.0
199212;0.6
199301;1.6
199302;-2.0
199303;0.3
199304;2.4
199305;7.0
199306;10.7
199307;11.4
199308;14.3
199309;8.0
199310;4.2
199311;1.0
199312;-0.3
199401;-1.2
199402;-1.7
199403;3.9
199404;0.4
199405;7.3
199406;11.0
199407;16.4
199408;15.7
199409;7.9
199410;6.4
199411;6.1
199412;1.3
199501;-2.8
199502;0.9
199503;-0.9
199504;4.1
199505;7.0
199506;9.8
199507;15.1
199508;13.2
199509;6.8
199510;8.9
199511;1.9
199512;-0.3
199601;0.5
199602;-4.7
199603;-1.1
199604;2.7
199605;6.1
199606;11.3
199607;13.2
199608;11.7
199609;7.7
199610;5.6
199611;0.9
199612;0.1
199701;-0.4
199702;1.7
199703;5.1
199704;4.2
199705;7.5
199706;9.4
199707;12.4
199708;15.0
199709;12.7
199710;7.7
199711;2.9
199712;-0.3
199801;-0.9
199802;2.9
199803;1.5
199804;0.9
199805;8.0
199806;11.0
199807;13.6
199808;14.6
199809;8.8
199810;4.7
199811;-0.9
199812;0.1
199901;-0.8
199902;-3.4
199903;0.8
199904;2.4
199905;9.3
199906;10.3
199907;13.9
199908;13.8
199909;11.3
199910;7.7
199911;-0.8
199912;-1.2
200001;-1.9
200002;1.1
200003;1.3
200004;2.4
200005;8.3
200006;11.3
200007;10.7
200008;14.5
200009;11.1
200010;5.2
200011;0.7
200012;1.2
200101;-1.2
200102;-1.0
200103;3.1
200104;1.4
200105;8.6
200106;11.4
200107;13.3
200108;14.6
200109;7.2
200110;9.7
200111;0.7
200112;-2.1
200201;0.3
200202;-0.5
200203;1.9
200204;3.7
200205;5.7
200206;13.2
200207;12.9
200208;12.5
200209;8.5
200210;6.6
200211;2.6
200212;1.0
200301;-3.0
200302;-3.9
200303;2.6
200304;3.4
200305;8.2
200306;16.1
200307;15.6
200308;19.4
200309;10.0
200310;4.0
200311;4.1
200312;-0.2
200401;-1.8
200402;-0.3
200403;-0.7
200404;1.9
200405;6.6
200406;12.2
200407;13.5
200408;13.1
200409;10.6
200410;7.2
200411;1.3
200412;0.2
200501;-1.4
200502;-6.2
200503;0.3
200504;2.7
200505;8.2
200506;13.6
200507;13.7
200508;12.4
200509;10.5
200510;7.4
200511;1.0
200512;-2.5
200601;-2.6
200602;-2.0
200603;-0.4
200604;4.3
200605;7.6
200606;12.8
200607;18.3
200608;10.2
200609;11.9
200610;8.9
200611;4.4
200612;2.1
200701;0.9
200702;1.2
200703;0.4
200704;8.1
200705;7.5
200706;10.6
200707;11.9
200708;12.4
200709;9.4
200710;6.2
200711;0.9
200712;-0.5
200801;1.4
200802;0.7
200803;-1.2
200804;2.4
200805;7.9
200806;11.2
200807;13.3
200808;13.3
200809;9.4
200810;6.2
200811;0.6
200812;-2.0
200901;-2.5
200902;-3.0
200903;0.1
200904;3.3
200905;9.3
200906;12.1
200907;13.9
200908;16.4
200909;11.6
200910;7.1
200911;3.2
200912;-1.7
201001;-4.7
201002;-4.0
201003;-1.4
201004;4.7
201005;5.4
201006;10.5
201007;15.4
201008;13.6
201009;9.8
201010;4.8
201011;0.5
201012;-2.9
201101;-1.6
201102;1.1
201103;1.2
201104;7.3
201105;9.7
201106;10.6
201107;11.3
201108;14.5
201109;12.7
201110;8.0
201111;5.0
201112;0.3
201201;-0.6
201202;-4.6
201203;4.2
201204;1.5
201205;8.5
201206;12.1
201207;13.0
201208;16.1
201209;10.4
201210;6.7
201211;2.8
201212;-1.3
201301;-1.0
201302;-5.1
201303;-0.4
201304;2.9
201305;3.7
201306;9.3
201307;15.7
201308;13.6
201309;10.6
201310;7.8
201311;0.0
201312;1.8
201401;-0.2
201402;-1.4
201403;1.7
201404;5.6
201405;5.7
201406;12.2
201407;11.7
201408;11.6
201409;11.5
201410;9.7
201411;4.4
201412;-0.5
201501;-1.1
201502;-2.9
201503;1.7
201504;5.1
201505;8.7
201506;13.6
201507;16.9
201508;13.9
201509;8.7
201510;6.3
201511;4.7
201512;4.3
201601;0.5
201602;-0.8
201603;-0.7
201604;2.7
201605;5.7
201606;10.8
201607;14.6
201608;14.7
201609;12.2
201610;7.0
201611;2.7
201612;3.7
201701;-2.7
201702;0.7
201703;3.8
201704;4.4
201705;8.5
201706;14.4
201707;14.0
201708;15.4
201709;8.3
201710;8.6
201711;1.1
201712;-1.7
201801;0.7
201802;-4.9
201803;-1.0
201804;5.6
201805;7.7
201806;12.4
201807;16.2
201808;15.5
201809;13.4
201810;7.5
201811;3.0
201812;2.4
201901;-3.4
201902;2.3
201903;2.1
201904;2.5
201905;5.3
201906;13.5
201907;16.5
201908;16.1
201909;11.8
201910;7.9
201911;0.5
201912;2.5
202001;1.0
202002;1.8
202003;1.9
202004;5.9
202005;9.9
202006;10.4
202007;16.0
202008;15.5
202009;11.5
202010;4.8
202011;5.3
202012;-1.1
202101;-3.6
202102;1.4
202103;1.2
202104;2.7
202105;5.8
202106;12.3
202107;13.6
202108;14.0
202109;11.9
202110;6.7
202111;1.3
202112;2.3
202201;1.3
202202;0.6
202203;1.2
202204;3.9
202205;11.5
202206;15.0
202207;18.5
202208;17.8
202209;10.8
202210;10.7
202211;3.7
202212;1.7
202301;-2.2
202302;1.3
202303;2.4
